method,property,alpha,latent_displacement,requested_candidates,valid_candidates,valid_fraction,distinct_canonical_structures,median_sa_score,median_delta_sa_vs_seed,median_np_likeness,median_delta_np_vs_seed,median_np_fragment_confidence,sa_nonworsening_fraction_valid_changed,np_nondecreasing_fraction_valid_changed
MolecuLA raw OLS (seed-excluded),FractionCSP3,-119.69696969696967,119.69696969696967,50,50,1.0,50,5.789490113272699,3.2610377691745787,0.7915842669446645,1.5522894155499092,0.5866188769414575,0.0,0.96
MolecuLA raw OLS (seed-excluded),FractionCSP3,-116.66666666666666,116.66666666666666,50,50,1.0,50,5.876156024871182,3.3546736740251784,0.7636385214685353,1.7645767820833576,0.5526477832512315,0.0,0.96
MolecuLA raw OLS (seed-excluded),FractionCSP3,-113.63636363636364,113.63636363636364,50,50,1.0,50,5.686377499370819,3.034068265946645,0.7594255029312277,1.6283329125501371,0.5767590618336886,0.0,0.94
MolecuLA raw OLS (seed-excluded),FractionCSP3,-110.6060606060606,110.6060606060606,50,50,1.0,50,5.725260237575981,3.224119695090388,0.8265210457391561,1.6991949314430512,0.5934690639873084,0.0,0.96
MolecuLA raw OLS (seed-excluded),FractionCSP3,-107.57575757575758,107.57575757575758,50,50,1.0,50,6.00313048660427,3.410232858287633,0.7822907056633448,1.7076134828743386,0.5878607809847198,0.0,0.94
MolecuLA raw OLS (seed-excluded),FractionCSP3,-104.54545454545456,104.54545454545456,50,50,1.0,50,5.758202646772339,3.3853628125748894,0.8097361723509449,1.6656610858558856,0.599025974025974,0.0,0.98
MolecuLA raw OLS (seed-excluded),FractionCSP3,-101.51515151515152,101.51515151515152,50,50,1.0,50,5.664335549296254,3.1491847819051397,0.7519833507177551,1.7104363283214057,0.6066017316017316,0.0,0.96
MolecuLA raw OLS (seed-excluded),FractionCSP3,-98.48484848484848,98.48484848484848,50,50,1.0,50,5.793210011662251,3.045541396718199,0.7507417126904186,1.7104363283214057,0.6306818181818181,0.0,0.96
MolecuLA raw OLS (seed-excluded),FractionCSP3,-95.45454545454544,95.45454545454544,50,50,1.0,50,5.748233497754692,3.1486331357718393,0.7917953563379116,1.726630476339784,0.6143790849673203,0.0,0.96
MolecuLA raw OLS (seed-excluded),FractionCSP3,-92.42424242424242,92.42424242424242,50,50,1.0,50,5.584246519555201,3.114149786127014,0.7532180609589185,1.644044128598094,0.6152751423149905,0.0,0.96
