method,scale,property,seed_id,objective,seed_similarity_cutoff,candidate_budget,eligible_valid_changed_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_sa_score_delta
MolecuLA continuous OLS,native_l2,FractionCSP3,27,minimize,0.4,21,1,True,0.0822510822510822,-30.0,0.7073170731707317,-0.1054920910075853
MolecuLA continuous OLS,native_l2,FractionCSP3,27,minimize,0.6,21,1,True,0.0822510822510822,-30.0,0.7073170731707317,-0.1054920910075853
MolecuLA continuous OLS,native_l2,FractionCSP3,28,maximize,0.0,21,18,True,0.5384615384615385,45.0,0.1458333333333333,0.5243516735323652
MolecuLA continuous OLS,native_l2,FractionCSP3,28,maximize,0.2,21,2,True,0.2384615384615384,30.0,0.2321428571428571,2.147996624815021
MolecuLA continuous OLS,native_l2,FractionCSP3,28,maximize,0.4,21,1,False,-0.2740384615384615,-30.0,0.4629629629629629,1.3351795529800192
MolecuLA continuous OLS,native_l2,FractionCSP3,28,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,28,minimize,0.0,21,18,True,0.4615384615384615,-105.0,0.0666666666666666,3.2896725247654386
MolecuLA continuous OLS,native_l2,FractionCSP3,28,minimize,0.2,21,2,True,0.2740384615384615,-30.0,0.4629629629629629,1.3351795529800192
MolecuLA continuous OLS,native_l2,FractionCSP3,28,minimize,0.4,21,1,True,0.2740384615384615,-30.0,0.4629629629629629,1.3351795529800192
MolecuLA continuous OLS,native_l2,FractionCSP3,28,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,29,maximize,0.0,21,16,True,0.9166666666666669,75.0,0.0238095238095238,0.7649311295832089
MolecuLA continuous OLS,native_l2,FractionCSP3,29,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,29,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,29,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,29,minimize,0.0,21,16,True,0.0833333333333333,-135.0,0.0461538461538461,5.883898738201629
MolecuLA continuous OLS,native_l2,FractionCSP3,29,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,29,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,29,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,30,maximize,0.0,21,17,True,0.9523809523809524,135.0,0.0389610389610389,1.668134915864166
MolecuLA continuous OLS,native_l2,FractionCSP3,30,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,30,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,30,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,30,minimize,0.0,21,17,True,0.0476190476190476,-150.0,0.0344827586206896,3.70145076923077
MolecuLA continuous OLS,native_l2,FractionCSP3,30,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,30,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,30,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,31,maximize,0.0,21,18,True,0.6923076923076923,90.0,0.0789473684210526,0.6540348403570064
MolecuLA continuous OLS,native_l2,FractionCSP3,31,maximize,0.2,21,2,True,0.1923076923076923,30.0,0.208955223880597,1.1140301886792452
MolecuLA continuous OLS,native_l2,FractionCSP3,31,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,31,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,31,minimize,0.0,21,18,True,0.3076923076923077,-150.0,0.0588235294117647,4.0585857439444535
MolecuLA continuous OLS,native_l2,FractionCSP3,31,minimize,0.2,21,2,True,0.034965034965035,-30.0,0.2586206896551724,0.2725832520701692
MolecuLA continuous OLS,native_l2,FractionCSP3,31,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,31,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,32,maximize,0.0,21,18,True,0.7067247820672479,150.0,0.0545454545454545,3.651325795050981
MolecuLA continuous OLS,native_l2,FractionCSP3,32,maximize,0.2,21,1,True,0.1272727272727273,30.0,0.25,0.6085513100656774
MolecuLA continuous OLS,native_l2,FractionCSP3,32,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,32,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,32,minimize,0.0,21,18,True,0.2727272727272727,-150.0,0.0476190476190476,4.441537029648889
MolecuLA continuous OLS,native_l2,FractionCSP3,32,minimize,0.2,21,1,False,-0.1272727272727273,30.0,0.25,0.6085513100656774
MolecuLA continuous OLS,native_l2,FractionCSP3,32,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,32,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,33,maximize,0.0,21,17,True,0.75,60.0,0.1282051282051282,1.746786722943325
MolecuLA continuous OLS,native_l2,FractionCSP3,33,maximize,0.2,21,3,True,0.1785714285714285,30.0,0.2093023255813953,2.3185626849695904
MolecuLA continuous OLS,native_l2,FractionCSP3,33,maximize,0.4,21,1,False,-0.1388888888888889,-45.0,0.5277777777777778,0.7749051816079824
MolecuLA continuous OLS,native_l2,FractionCSP3,33,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,33,minimize,0.0,21,17,True,0.25,-150.0,0.0,3.8768260460687394
MolecuLA continuous OLS,native_l2,FractionCSP3,33,minimize,0.2,21,3,True,0.1388888888888889,-45.0,0.5277777777777778,0.7749051816079824
MolecuLA continuous OLS,native_l2,FractionCSP3,33,minimize,0.4,21,1,True,0.1388888888888889,-45.0,0.5277777777777778,0.7749051816079824
MolecuLA continuous OLS,native_l2,FractionCSP3,33,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,34,maximize,0.0,21,20,True,0.9130434782608696,105.0,0.0416666666666666,0.929401112618362
MolecuLA continuous OLS,native_l2,FractionCSP3,34,maximize,0.2,21,3,True,0.0039525691699605,15.0,0.23,0.0111780350346677
MolecuLA continuous OLS,native_l2,FractionCSP3,34,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,34,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,34,minimize,0.0,21,20,True,0.0434782608695651,-75.0,0.1192660550458715,2.099013210523504
MolecuLA continuous OLS,native_l2,FractionCSP3,34,minimize,0.2,21,3,True,0.003623188405797,-30.0,0.2551020408163265,0.485282005272313
MolecuLA continuous OLS,native_l2,FractionCSP3,34,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,34,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,35,maximize,0.0,21,18,True,0.7,60.0,0.037037037037037,0.0488706222856247
MolecuLA continuous OLS,native_l2,FractionCSP3,35,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,35,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,35,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,35,minimize,0.0,21,18,True,0.3,-150.0,0.0675675675675675,2.147014457871463
MolecuLA continuous OLS,native_l2,FractionCSP3,35,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,35,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,35,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,36,maximize,0.0,21,18,True,0.7561950439648282,150.0,0.0396039603960396,4.277245360709188
MolecuLA continuous OLS,native_l2,FractionCSP3,36,maximize,0.2,21,2,False,-0.0116959064327485,-45.0,0.2278481012658227,1.5606113694111716
MolecuLA continuous OLS,native_l2,FractionCSP3,36,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,36,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,36,minimize,0.0,21,18,True,0.2222222222222222,-150.0,0.0,2.370681177243365
MolecuLA continuous OLS,native_l2,FractionCSP3,36,minimize,0.2,21,2,True,0.0643274853801169,-30.0,0.3333333333333333,0.0258812475548912
MolecuLA continuous OLS,native_l2,FractionCSP3,36,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,36,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,37,maximize,0.0,21,19,True,0.4761904761904761,90.0,0.0875,1.452272949627896
MolecuLA continuous OLS,native_l2,FractionCSP3,37,maximize,0.2,21,3,True,0.1718426501035196,45.0,0.216867469879518,3.2271416873406835
MolecuLA continuous OLS,native_l2,FractionCSP3,37,maximize,0.4,21,2,True,0.1580086580086579,30.0,0.515625,0.9167862233919212
MolecuLA continuous OLS,native_l2,FractionCSP3,37,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,37,minimize,0.0,21,19,True,0.5238095238095238,-90.0,0.0625,2.6176395015761287
MolecuLA continuous OLS,native_l2,FractionCSP3,37,minimize,0.2,21,3,False,-0.0670995670995671,15.0,0.515625,0.8314394534557401
MolecuLA continuous OLS,native_l2,FractionCSP3,37,minimize,0.4,21,2,False,-0.0670995670995671,15.0,0.515625,0.8314394534557401
MolecuLA continuous OLS,native_l2,FractionCSP3,37,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,38,maximize,0.0,21,18,True,0.3028024606971975,150.0,0.0172413793103448,1.5409086447163798
MolecuLA continuous OLS,native_l2,FractionCSP3,38,maximize,0.2,21,2,True,0.1052631578947368,30.0,0.4666666666666667,1.2497751737653395
MolecuLA continuous OLS,native_l2,FractionCSP3,38,maximize,0.4,21,1,True,0.1052631578947368,30.0,0.4666666666666667,1.2497751737653395
MolecuLA continuous OLS,native_l2,FractionCSP3,38,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,38,minimize,0.0,21,18,True,0.6842105263157895,-150.0,0.0337078651685393,1.7614631665431348
MolecuLA continuous OLS,native_l2,FractionCSP3,38,minimize,0.2,21,2,True,0.2724458204334365,-30.0,0.2533333333333333,0.7221008097558244
MolecuLA continuous OLS,native_l2,FractionCSP3,38,minimize,0.4,21,1,False,-0.1052631578947368,30.0,0.4666666666666667,1.2497751737653395
MolecuLA continuous OLS,native_l2,FractionCSP3,38,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,39,maximize,0.0,21,17,True,0.8,90.0,0.0428571428571428,1.723798771603164
MolecuLA continuous OLS,native_l2,FractionCSP3,39,maximize,0.2,21,2,False,0.0,-45.0,0.2459016393442623,0.9224579113557798
MolecuLA continuous OLS,native_l2,FractionCSP3,39,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,39,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,39,minimize,0.0,21,17,True,0.2,-150.0,0.0232558139534883,3.393697225907633
MolecuLA continuous OLS,native_l2,FractionCSP3,39,minimize,0.2,21,2,True,0.0181818181818181,-30.0,0.26,-0.020478885563353
MolecuLA continuous OLS,native_l2,FractionCSP3,39,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,39,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,40,maximize,0.0,21,18,True,0.5384615384615385,90.0,0.0634920634920634,1.8824928890764852
MolecuLA continuous OLS,native_l2,FractionCSP3,40,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,40,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,40,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,40,minimize,0.0,21,18,True,0.4615384615384615,-150.0,0.0188679245283018,3.566280554267286
MolecuLA continuous OLS,native_l2,FractionCSP3,40,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,40,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,40,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,41,maximize,0.0,21,18,True,0.6190476190476191,135.0,0.0365853658536585,2.0779409151576527
MolecuLA continuous OLS,native_l2,FractionCSP3,41,maximize,0.2,21,1,False,-0.0952380952380951,-30.0,0.4677419354838709,0.9011521815078308
MolecuLA continuous OLS,native_l2,FractionCSP3,41,maximize,0.4,21,1,False,-0.0952380952380951,-30.0,0.4677419354838709,0.9011521815078308
MolecuLA continuous OLS,native_l2,FractionCSP3,41,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,41,minimize,0.0,21,18,True,0.3809523809523809,-105.0,0.037037037037037,2.5778279170330443
MolecuLA continuous OLS,native_l2,FractionCSP3,41,minimize,0.2,21,1,True,0.0952380952380951,-30.0,0.4677419354838709,0.9011521815078308
MolecuLA continuous OLS,native_l2,FractionCSP3,41,minimize,0.4,21,1,True,0.0952380952380951,-30.0,0.4677419354838709,0.9011521815078308
MolecuLA continuous OLS,native_l2,FractionCSP3,41,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,42,maximize,0.0,21,18,True,0.8235294117647058,105.0,0.0319148936170212,1.8712045680225984
MolecuLA continuous OLS,native_l2,FractionCSP3,42,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,42,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,42,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,42,minimize,0.0,21,18,True,0.1764705882352941,-90.0,0.0439560439560439,2.705845061594302
MolecuLA continuous OLS,native_l2,FractionCSP3,42,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,42,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,42,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,43,maximize,0.0,21,17,True,0.7692307692307693,135.0,0.06,3.6924748797790494
MolecuLA continuous OLS,native_l2,FractionCSP3,43,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,43,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,43,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,43,minimize,0.0,21,17,True,0.2307692307692307,-150.0,0.04,3.108313083832707
MolecuLA continuous OLS,native_l2,FractionCSP3,43,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,43,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,43,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,44,maximize,0.0,21,18,True,0.52,75.0,0.0609756097560975,2.3237774073852098
MolecuLA continuous OLS,native_l2,FractionCSP3,44,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,44,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,44,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,44,minimize,0.0,21,18,True,0.48,-150.0,0.0172413793103448,3.65725652135448
MolecuLA continuous OLS,native_l2,FractionCSP3,44,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,44,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,44,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,45,maximize,0.0,21,19,True,0.55,135.0,0.074074074074074,2.3170349563155552
MolecuLA continuous OLS,native_l2,FractionCSP3,45,maximize,0.2,21,2,True,0.169047619047619,30.0,0.2159090909090909,2.194670047164162
MolecuLA continuous OLS,native_l2,FractionCSP3,45,maximize,0.4,21,1,False,-0.1,-30.0,0.5373134328358209,0.8903137218069332
MolecuLA continuous OLS,native_l2,FractionCSP3,45,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,45,minimize,0.0,21,19,True,0.45,-150.0,0.0317460317460317,2.5836338763889684
MolecuLA continuous OLS,native_l2,FractionCSP3,45,minimize,0.2,21,2,True,0.1,-30.0,0.5373134328358209,0.8903137218069332
MolecuLA continuous OLS,native_l2,FractionCSP3,45,minimize,0.4,21,1,True,0.1,-30.0,0.5373134328358209,0.8903137218069332
MolecuLA continuous OLS,native_l2,FractionCSP3,45,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,46,maximize,0.0,21,18,True,0.8,120.0,0.0547945205479452,2.299599712597856
MolecuLA continuous OLS,native_l2,FractionCSP3,46,maximize,0.2,21,2,True,0.1333333333333333,30.0,0.4444444444444444,1.3740049019862006
MolecuLA continuous OLS,native_l2,FractionCSP3,46,maximize,0.4,21,1,True,0.1333333333333333,30.0,0.4444444444444444,1.3740049019862006
MolecuLA continuous OLS,native_l2,FractionCSP3,46,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,46,minimize,0.0,21,18,True,0.2,-105.0,0.0533333333333333,3.748093621258721
MolecuLA continuous OLS,native_l2,FractionCSP3,46,minimize,0.2,21,2,False,-0.0,-30.0,0.2142857142857142,0.9767256849315062
MolecuLA continuous OLS,native_l2,FractionCSP3,46,minimize,0.4,21,1,False,-0.1333333333333333,30.0,0.4444444444444444,1.3740049019862006
MolecuLA continuous OLS,native_l2,FractionCSP3,46,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,47,maximize,0.0,21,18,True,0.5789473684210527,90.0,0.1097560975609756,1.545787012868982
MolecuLA continuous OLS,native_l2,FractionCSP3,47,maximize,0.2,21,2,True,0.1503759398496241,30.0,0.2666666666666666,2.0525250978156078
MolecuLA continuous OLS,native_l2,FractionCSP3,47,maximize,0.4,21,1,False,-0.0877192982456139,-30.0,0.417910447761194,1.05397302423604
MolecuLA continuous OLS,native_l2,FractionCSP3,47,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,47,minimize,0.0,21,18,True,0.4210526315789473,-150.0,0.0363636363636363,2.372574575729788
MolecuLA continuous OLS,native_l2,FractionCSP3,47,minimize,0.2,21,2,True,0.0877192982456139,-30.0,0.417910447761194,1.05397302423604
MolecuLA continuous OLS,native_l2,FractionCSP3,47,minimize,0.4,21,1,True,0.0877192982456139,-30.0,0.417910447761194,1.05397302423604
MolecuLA continuous OLS,native_l2,FractionCSP3,47,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,FractionCSP3,48,maximize,0.0,21,18,True,0.6923076923076923,75.0,0.0632911392405063,2.307969150462636
MolecuLA continuous OLS,native_l2,FractionCSP3,48,maximize,0.2,21,2,True,0.0769230769230769,30.0,0.4821428571428571,1.199946782026866
MolecuLA continuous OLS,native_l2,FractionCSP3,48,maximize,0.4,21,2,True,0.0769230769230769,30.0,0.4821428571428571,1.199946782026866
MolecuLA continuous OLS,native_l2,FractionCSP3,48,maximize,0.6,21,1,False,-0.0113960113960114,-30.0,0.66,0.2907228981439989
MolecuLA continuous OLS,native_l2,FractionCSP3,48,minimize,0.0,21,18,True,0.3076923076923077,-135.0,0.0481927710843373,4.372310533911763
MolecuLA continuous OLS,native_l2,FractionCSP3,48,minimize,0.2,21,2,True,0.0113960113960114,-30.0,0.66,0.2907228981439989
MolecuLA continuous OLS,native_l2,FractionCSP3,48,minimize,0.4,21,2,True,0.0113960113960114,-30.0,0.66,0.2907228981439989
MolecuLA continuous OLS,native_l2,FractionCSP3,48,minimize,0.6,21,1,True,0.0113960113960114,-30.0,0.66,0.2907228981439989
MolecuLA continuous OLS,native_l2,FractionCSP3,49,maximize,0.0,21,19,True,0.55,60.0,0.0813953488372093,1.4432859120840709
MolecuLA continuous OLS,native_l2,FractionCSP3,49,maximize,0.2,21,2,True,0.2,30.0,0.2134831460674157,0.8325929435986446
MolecuLA continuous OLS,native_l2,FractionCSP3,49,maximize,0.4,21,1,False,-0.1,-15.0,0.6176470588235294,0.0240147372998187
MolecuLA continuous OLS,native_l2,FractionCSP3,49,maximize,0.6,21,1,False,-0.1,-15.0,0.6176470588235294,0.0240147372998187
MolecuLA continuous OLS,native_l2,FractionCSP3,49,minimize,0.0,21,19,True,0.45,-150.0,0.0617283950617283,1.1636845256551975
MolecuLA continuous OLS,native_l2,FractionCSP3,49,minimize,0.2,21,2,True,0.1,-15.0,0.6176470588235294,0.0240147372998187
MolecuLA continuous OLS,native_l2,FractionCSP3,49,minimize,0.4,21,1,True,0.1,-15.0,0.6176470588235294,0.0240147372998187
MolecuLA continuous OLS,native_l2,FractionCSP3,49,minimize,0.6,21,1,True,0.1,-15.0,0.6176470588235294,0.0240147372998187
MolecuLA continuous OLS,train_std_unit,FractionCSP3,0,maximize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,0,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,0,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,0,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,0,minimize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,0,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,0,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,0,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,1,maximize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,1,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,1,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,1,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,1,minimize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,1,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,1,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,1,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,2,maximize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,2,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,2,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,FractionCSP3,2,maximize,0.6,21,0,False,,,,
