method,property,seed_id,objective,seed_similarity_cutoff,candidate_budget,eligible_valid_changed_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_scaffold_retained,selected_canonical_smiles
MolecuLA raw OLS (seed-excluded),cLogP,10,maximize,0.4,100,6,True,2.811500000000004,28.787878787878782,0.44047619047619047,True,CCCCC(C)OC(=O)N[C@H](C=C(Cl)c1ccc(-c2c[nH]c3cc(F)ccc23)cn1)CC
MolecuLA raw OLS (seed-excluded),cLogP,10,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,10,minimize,0.0,100,84,True,6.037300000000001,-46.96969696969697,0.16883116883116883,False,CC(C)(N)OC(=O)N[C@H]1C[C@H](O)C(=O)NC1=O
MolecuLA raw OLS (seed-excluded),cLogP,10,minimize,0.2,100,18,True,5.768300000000002,-68.18181818181819,0.2028985507246377,,C[C@H](NC(=O)OC(N)=O)C(=O)NC=O
MolecuLA raw OLS (seed-excluded),cLogP,10,minimize,0.4,100,6,True,0.35740000000000016,-31.818181818181813,0.5797101449275363,False,C[C@H](NC(=O)OC(C)(C)C)C(=O)NC=CC=Cc1c[nH]c2cc(F)ccc12
MolecuLA raw OLS (seed-excluded),cLogP,10,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,11,maximize,0.0,100,86,True,58.08059999999959,150.0,0.06521739130434782,,CCCCCCCCCC=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
MolecuLA raw OLS (seed-excluded),cLogP,11,maximize,0.2,100,11,True,6.050700000000006,46.96969696969697,0.21686746987951808,False,C=CC=CC=CC(CCCCc1cscc1C(=O)NCC)C(F)=CCC1=C(Cl)C=CC1C
MolecuLA raw OLS (seed-excluded),cLogP,11,maximize,0.4,100,5,True,1.044500000000002,31.818181818181813,0.52,False,CCNC(=O)c1csc2c1CCCC2(C)CF
MolecuLA raw OLS (seed-excluded),cLogP,11,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,11,minimize,0.0,100,86,True,4.0118,-65.15151515151516,0.10638297872340426,,CNC(=O)C(=O)NC=O
MolecuLA raw OLS (seed-excluded),cLogP,11,minimize,0.2,100,11,False,-0.9091000000000014,19.69696969696969,0.5652173913043478,False,CCNC(=O)c1csc2c1CCCC2(F)F
MolecuLA raw OLS (seed-excluded),cLogP,11,minimize,0.4,100,5,False,-0.9091000000000014,19.69696969696969,0.5652173913043478,False,CCNC(=O)c1csc2c1CCCC2(F)F
MolecuLA raw OLS (seed-excluded),cLogP,11,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,12,maximize,0.0,100,87,True,52.024699999999676,150.0,0.03614457831325301,,CCCCC#CCCCCCC(CCCCCCCCC=CC=CC(C)CCCCCCCC=CCCCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
MolecuLA raw OLS (seed-excluded),cLogP,12,maximize,0.2,100,12,True,2.3754200000000028,34.848484848484844,0.25,False,Cc1c(C=CC=CN=CCCNC(=O)OC(C)(C)C)ccc(Cl)c1Cl
MolecuLA raw OLS (seed-excluded),cLogP,12,maximize,0.4,100,6,True,0.7436800000000012,28.787878787878782,0.4305555555555556,False,CC(C)(C)OC(=O)NCC1C=CC(C#N)N1C(=O)Nc1ccc(Cl)c(Cl)c1
MolecuLA raw OLS (seed-excluded),cLogP,12,maximize,0.6,100,3,True,0.5546000000000006,19.69696969696969,0.6451612903225806,True,C=CC1C(CO)N(C(=O)Nc2ccc(Cl)c(Cl)c2)CCN1C(=O)OC(C)(C)C
MolecuLA raw OLS (seed-excluded),cLogP,12,minimize,0.0,100,87,True,6.097100000000002,-140.9090909090909,0.029411764705882353,False,NNNC1(C=O)NO1
MolecuLA raw OLS (seed-excluded),cLogP,12,minimize,0.2,100,12,True,0.13710000000000067,-22.727272727272734,0.417910447761194,False,CC(C)(C)OC(=O)NCCN(CO)C(=O)Nc1ccc(Cl)c(Cl)c1
MolecuLA raw OLS (seed-excluded),cLogP,12,minimize,0.4,100,6,True,0.13710000000000067,-22.727272727272734,0.417910447761194,False,CC(C)(C)OC(=O)NCCN(CO)C(=O)Nc1ccc(Cl)c(Cl)c1
MolecuLA raw OLS (seed-excluded),cLogP,12,minimize,0.6,100,3,False,-0.5546000000000006,19.69696969696969,0.6451612903225806,True,C=CC1C(CO)N(C(=O)Nc2ccc(Cl)c(Cl)c2)CCN1C(=O)OC(C)(C)C
MolecuLA raw OLS (seed-excluded),cLogP,13,maximize,0.0,100,77,True,34.323400000000035,140.90909090909088,0.043859649122807015,False,C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC1=CC=CC=CC=CC2=CCC3=CC1C1=CCC#[N+]C=CC2=C(C)C=CCCC(C)=CC1=CC=CC(C)(C=CC)C=C3C=CC=CC=C(F)C=C
MolecuLA raw OLS (seed-excluded),cLogP,13,maximize,0.2,100,9,True,5.422920000000004,46.96969696969697,0.22033898305084745,False,C=CC(F)c1cc(C)cc(C=Cc2ccccc2)c1C=CC=CC=CC(O)C(=O)O
MolecuLA raw OLS (seed-excluded),cLogP,13,maximize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,13,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,13,minimize,0.0,100,77,True,1.4469,-80.3030303030303,0.14814814814814814,,O=C(O)CO
MolecuLA raw OLS (seed-excluded),cLogP,13,minimize,0.2,100,9,True,1.0584,-62.121212121212125,0.2692307692307692,,CC(O)C(=O)O
MolecuLA raw OLS (seed-excluded),cLogP,13,minimize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,13,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,14,maximize,0.0,100,87,True,33.423719999999996,150.0,0.03305785123966942,False,C=CC=CC=CC=CC=CCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CCCC=CC=CC=CCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C1C(=CC=CC=CC=CC)CC1C=CC=CC(F)=CC=CC=CC=CC1C=CC=C1CC=CCC1=C[N+]C=C1CC#CCC
MolecuLA raw OLS (seed-excluded),cLogP,14,maximize,0.2,100,15,True,2.4517000000000024,19.69696969696969,0.3974358974358974,False,CC=C(F)C=CC1=CC2c3nc(-c4ccccn4)oc3C1CN2c1ccccc1C#N
MolecuLA raw OLS (seed-excluded),cLogP,14,maximize,0.4,100,1,True,0.727100000000001,16.666666666666657,0.5901639344262295,True,C=CC1c2nc(-c3ccccn3)oc2CCN1c1ccccc1C#N
MolecuLA raw OLS (seed-excluded),cLogP,14,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,14,minimize,0.0,100,87,True,4.201600000000002,-116.66666666666666,0.05,,N#CC(=O)OCN
MolecuLA raw OLS (seed-excluded),cLogP,14,minimize,0.2,100,15,True,1.512000000000002,-43.93939393939394,0.2,False,N#Cc1ccccc1NCC1=C2N=CC=C(N2)OCO1
MolecuLA raw OLS (seed-excluded),cLogP,14,minimize,0.4,100,1,False,-0.727100000000001,16.666666666666657,0.5901639344262295,True,C=CC1c2nc(-c3ccccn3)oc2CCN1c1ccccc1C#N
MolecuLA raw OLS (seed-excluded),cLogP,14,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,15,maximize,0.0,100,79,True,47.18559999999979,150.0,0.02,,C=CCCC=C=C=CCCCC(C=CC=C=CCC=C=CCCCCCCCCCCCCCC=CCCCCCCCCCCCCCCCCCCC=CCCCCC=CCCCCCC=CCCCCCC=CC=CCCCCCC=CC=CCCCCC=CC=CCCCCCCC=CC=CCCCCCCCCCCCCC)C=CC=CC=C(C)C=CCCCC=CCC=CC=CCCCCCC
MolecuLA raw OLS (seed-excluded),cLogP,15,maximize,0.2,100,5,True,0.557900000000001,43.93939393939394,0.3793103448275862,False,CCNCC1c2cccc(-c3ccnc(F)c3)c21
MolecuLA raw OLS (seed-excluded),cLogP,15,maximize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,15,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,15,minimize,0.0,100,79,True,4.2573,-92.42424242424242,0.01694915254237288,,CNNCC(=O)ON
MolecuLA raw OLS (seed-excluded),cLogP,15,minimize,0.2,100,5,True,0.6981000000000008,-31.818181818181813,0.22388059701492538,False,CNNCCC=C(C=C1C=N1)c1ccnc(F)c1
MolecuLA raw OLS (seed-excluded),cLogP,15,minimize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,15,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,16,maximize,0.0,100,83,True,45.24089999999981,150.0,0.03636363636363636,,CCC=CCCNC=CC=CC=CCC=CC=CCC(C)=CC=CC=CC(CC=CC=[PH]=CCCC=CC=CC=CCCC=CCCCCCCC)CCC=CCCCC=CC=CCCCCC=CCCCCCCCCCCCCCCCCCC=CC=CCCCCC=CCCCCCC=CC=CCCCCCC=CC=CCCCCC=CC=CCCCCCCC=CC=CCCCCCCCCCCCCC
MolecuLA raw OLS (seed-excluded),cLogP,16,maximize,0.2,100,7,True,0.8539000000000012,28.787878787878782,0.4,False,O=C(Cl)CNN=Cc1cccc(-c2c[nH]c3cc(F)ccc23)c1
MolecuLA raw OLS (seed-excluded),cLogP,16,maximize,0.4,100,5,True,0.8539000000000012,28.787878787878782,0.4,False,O=C(Cl)CNN=Cc1cccc(-c2c[nH]c3cc(F)ccc23)c1
MolecuLA raw OLS (seed-excluded),cLogP,16,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,16,minimize,0.0,100,83,True,5.276599999999999,-53.03030303030303,0.1111111111111111,,NC(=O)C=NNCC(N)=O
MolecuLA raw OLS (seed-excluded),cLogP,16,minimize,0.2,100,7,True,0.8719000000000006,-34.848484848484844,0.3424657534246575,False,C=C(C=CC=NNCC(N)=O)c1c[nH]c2cc(F)ccc12
MolecuLA raw OLS (seed-excluded),cLogP,16,minimize,0.4,100,5,True,0.4261999999999997,22.72727272727272,0.4626865671641791,False,NC(=O)CNN=Cc1cccc(-c2c[nH]c3cc(F)ccc23)c1
MolecuLA raw OLS (seed-excluded),cLogP,16,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,17,maximize,0.0,100,84,True,49.19789999999972,146.96969696969694,0.023255813953488372,,CCCCCCCCCCCCCCC=CC(C=CCC=CC(C)CC)CC=CC=CC=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
MolecuLA raw OLS (seed-excluded),cLogP,17,maximize,0.2,100,3,True,0.24600000000000044,25.75757575757575,0.8032786885245902,False,CC(C)(NS(=O)(=O)c1cnc(NC(=O)N(C2CCCCC2)[C@H]2CC3CCC(C2)[C@H]3C)s1)C(=O)O
MolecuLA raw OLS (seed-excluded),cLogP,17,maximize,0.4,100,3,True,0.24600000000000044,25.75757575757575,0.8032786885245902,False,CC(C)(NS(=O)(=O)c1cnc(NC(=O)N(C2CCCCC2)[C@H]2CC3CCC(C2)[C@H]3C)s1)C(=O)O
MolecuLA raw OLS (seed-excluded),cLogP,17,maximize,0.6,100,3,True,0.24600000000000044,25.75757575757575,0.8032786885245902,False,CC(C)(NS(=O)(=O)c1cnc(NC(=O)N(C2CCCCC2)[C@H]2CC3CCC(C2)[C@H]3C)s1)C(=O)O
MolecuLA raw OLS (seed-excluded),cLogP,17,minimize,0.0,100,84,True,8.57062,-150.0,0.09345794392523364,False,CCNCC(=O)NCNC1NC2OCC1NN2[SH](N)(=O)NCOCOCC#N
MolecuLA raw OLS (seed-excluded),cLogP,17,minimize,0.2,100,3,True,0.41252000000000066,-28.787878787878782,0.6666666666666666,False,C[CH]CC[CH]N(C(=O)Nc1ncc(S(=O)(=O)NC(C)(C)C(=O)O)s1)C1CCCCC1
MolecuLA raw OLS (seed-excluded),cLogP,17,minimize,0.4,100,3,True,0.41252000000000066,-28.787878787878782,0.6666666666666666,False,C[CH]CC[CH]N(C(=O)Nc1ncc(S(=O)(=O)NC(C)(C)C(=O)O)s1)C1CCCCC1
MolecuLA raw OLS (seed-excluded),cLogP,17,minimize,0.6,100,3,True,0.41252000000000066,-28.787878787878782,0.6666666666666666,False,C[CH]CC[CH]N(C(=O)Nc1ncc(S(=O)(=O)NC(C)(C)C(=O)O)s1)C1CCCCC1
MolecuLA raw OLS (seed-excluded),cLogP,18,maximize,0.0,100,91,True,34.31161999999998,150.0,0.044444444444444446,False,CC=CC=CC=CC=CCCC=CC=CC=CC=CCCC=CC=CC=CC=CCCC=CC=CC=CCCCC=CC=CC=CCC=CC=CC=CCCC=CC=CC=CC=CC=CC=CC=CC=CC=CPCC=CC=CC=CC=CC=CC1=CC=CC=C2C=CC=C(C=CC=CC=CC=CC(=CC=CC=CC)CPCC=CC=CC=CCC)C=C(C)C#CCC3=CC1=CC3C=C2
MolecuLA raw OLS (seed-excluded),cLogP,18,maximize,0.2,100,16,True,2.701800000000004,28.787878787878782,0.4050632911392405,False,C=C(C)c1cccc(C(=O)Nc2c(O)cccc2C=CCc2ccc(Cl)cn2)c1C=CC#N
MolecuLA raw OLS (seed-excluded),cLogP,18,maximize,0.4,100,12,True,2.701800000000004,28.787878787878782,0.4050632911392405,False,C=C(C)c1cccc(C(=O)Nc2c(O)cccc2C=CCc2ccc(Cl)cn2)c1C=CC#N
MolecuLA raw OLS (seed-excluded),cLogP,18,maximize,0.6,100,10,True,1.3081000000000014,22.72727272727272,0.6,True,C=Cc1cccc(C(=O)Nc2c(O)cccc2C(=O)Nc2ccc(Cl)cn2)c1C=CC#N
MolecuLA raw OLS (seed-excluded),cLogP,18,minimize,0.0,100,91,True,6.491310000000001,-86.36363636363637,0.10144927536231885,,N#CC(=O)[CH]C(N)(O)NOCN
MolecuLA raw OLS (seed-excluded),cLogP,18,minimize,0.2,100,16,True,2.5668300000000013,-40.90909090909091,0.2222222222222222,False,N#CC=CC=C(NC=C(O)NC=N)C(=O)Nc1c(O)cccc1C=O
MolecuLA raw OLS (seed-excluded),cLogP,18,minimize,0.4,100,12,True,0.549500000000001,-31.818181818181813,0.6229508196721312,False,N#CC=CC=CC(=O)Nc1c(O)cccc1C(=O)Nc1ccc(Cl)cn1
MolecuLA raw OLS (seed-excluded),cLogP,18,minimize,0.6,100,10,True,0.549500000000001,-31.818181818181813,0.6229508196721312,False,N#CC=CC=CC(=O)Nc1c(O)cccc1C(=O)Nc1ccc(Cl)cn1
MolecuLA raw OLS (seed-excluded),cLogP,19,maximize,0.0,100,88,True,41.63009999999983,150.0,0.030927835051546393,,CCC=CC=C(C=CC=CCCC=CCC=CCC=CC=CCCCCC=CC=CC=CC[N+]C=C=CCCCCCCCCCCCCCCC)CC=CCCCCC=CCCCCCCCCCCCCCCCCCC=CC=CCCCCC=CCCCCCC=CC=CCCCCCC=CCCCCCCC=CC=CCCCCCCCC=CCCCCCCCCCCCCCC
MolecuLA raw OLS (seed-excluded),cLogP,19,maximize,0.2,100,12,True,1.5370000000000017,43.93939393939394,0.313953488372093,False,C=CC=CC(Cl)=CN1C(=CC=CCl)C2=C1SC(Nc1cccc(-n3ccnc3)c1)S2
MolecuLA raw OLS (seed-excluded),cLogP,19,maximize,0.4,100,4,False,-0.4941999999999984,16.666666666666657,0.4084507042253521,False,ClC1=CC=C2C3=C[SH](C=C[SH]12)C(Nc1cccc(-n2ccnc2)c1)=N3
MolecuLA raw OLS (seed-excluded),cLogP,19,maximize,0.6,100,1,False,-1.071200000000001,-22.727272727272734,0.7777777777777778,True,Nc1ccc(-c2csc(Nc3cccc(-n4ccnc4)c3)n2)s1
MolecuLA raw OLS (seed-excluded),cLogP,19,minimize,0.0,100,88,True,6.918420000000003,-98.48484848484848,0.0136986301369863,,N#CC(=O)OC=NNCO
MolecuLA raw OLS (seed-excluded),cLogP,19,minimize,0.2,100,12,True,2.609900000000003,-25.757575757575765,0.546875,False,NC=CC=C(N)c1csc(Nc2cccc(-n3ccnc3)c2)n1
MolecuLA raw OLS (seed-excluded),cLogP,19,minimize,0.4,100,4,True,2.609900000000003,-25.757575757575765,0.546875,False,NC=CC=C(N)c1csc(Nc2cccc(-n3ccnc3)c2)n1
MolecuLA raw OLS (seed-excluded),cLogP,19,minimize,0.6,100,1,True,1.071200000000001,-22.727272727272734,0.7777777777777778,True,Nc1ccc(-c2csc(Nc3cccc(-n4ccnc4)c3)n2)s1
MolecuLA raw OLS (seed-excluded),cLogP,20,maximize,0.0,100,89,True,55.22089999999958,150.0,0.04411764705882353,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
MolecuLA raw OLS (seed-excluded),cLogP,20,maximize,0.2,100,16,True,2.9937000000000014,46.96969696969697,0.2037037037037037,False,CCC(=O)C=C1C=CC2=C(NC=CC=C(OC(C)C)C(Br)=CNCc3ccc(Cl)cc3)CC(Cl)=C2C1
MolecuLA raw OLS (seed-excluded),cLogP,20,maximize,0.4,100,4,True,1.2658000000000014,13.636363636363626,0.4823529411764706,False,CCOC(=O)C=CCN=C(Nc1ccc(OC(C)C)c(Cl)c1)N(CCl)Cc1ccc(Cl)cc1
MolecuLA raw OLS (seed-excluded),cLogP,20,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,20,minimize,0.0,100,89,True,7.845400000000002,-74.24242424242425,0.08247422680412371,,COC(=O)C(=O)NN=C(N=O)C(=O)ON(C)C(C)(N=O)NN(N)O
MolecuLA raw OLS (seed-excluded),cLogP,20,minimize,0.2,100,16,True,1.9561000000000046,-31.818181818181813,0.20754716981132076,False,C=C(Cl)CCCNCOC(=O)NC(=CNCC=CC(=O)OC)N(Cc1ccc(Cl)cc1)C(N)=O
MolecuLA raw OLS (seed-excluded),cLogP,20,minimize,0.4,100,4,False,-1.0465000000000018,10.606060606060595,0.5662650602409639,False,CCOC(=O)C=CC1N=C(Nc2ccc(OC(C)C)c(Cl)c2)N(Cc2ccc(Cl)cc2)CN=C1Cl
MolecuLA raw OLS (seed-excluded),cLogP,20,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),cLogP,21,maximize,0.0,100,88,True,41.24379999999982,150.0,0.056451612903225805,False,C=CC=CC=CC=CC1C=CC(C=CCC=C=CC(C)C=CC=CCCCC=CC=CCCCCC=CCCCCCCCCCCCC=CCCCCCC=CCCCCCC=CCCCCCC=CC=CCCCCC=CC=CCCCCCC=CC=CCCCCCCC=CCCCCCCCCCCCCCCC)C=CCC=CC=C(C)C=C1C=CCCC=CC=CC=CCC=CCC=CCC
