method,property,seed_id,confound,spearman_alpha_confound,linear_slope_confound_per_alpha
MolecuLA raw OLS (seed-excluded),HBA,12,ring_token_count,0.9528467402441952,0.039299009900990105
MolecuLA raw OLS (seed-excluded),HBA,12,token_entropy,0.7134619109975612,0.003918201738741928
MolecuLA raw OLS (seed-excluded),HBA,13,selfies_len_tokens,0.9937941930989278,0.36409702970297025
MolecuLA raw OLS (seed-excluded),HBA,13,branch_token_count,0.9740420989708755,0.05030891089108911
MolecuLA raw OLS (seed-excluded),HBA,13,ring_token_count,0.8168541832803465,0.017627722772277234
MolecuLA raw OLS (seed-excluded),HBA,13,token_entropy,0.929042794502316,0.005657115120804448
MolecuLA raw OLS (seed-excluded),HBA,14,selfies_len_tokens,0.995399278534731,0.43674455445544563
MolecuLA raw OLS (seed-excluded),HBA,14,branch_token_count,0.9726238699366988,0.03969900990099011
MolecuLA raw OLS (seed-excluded),HBA,14,ring_token_count,0.9504254645129817,0.0277009900990099
MolecuLA raw OLS (seed-excluded),HBA,14,token_entropy,0.776250582278191,0.0052775735346816555
MolecuLA raw OLS (seed-excluded),HBA,15,selfies_len_tokens,0.995947449269943,0.42990099009901006
MolecuLA raw OLS (seed-excluded),HBA,15,branch_token_count,0.8766194038646741,0.023827722772277234
MolecuLA raw OLS (seed-excluded),HBA,15,ring_token_count,0.9657332826374624,0.031299009900990105
MolecuLA raw OLS (seed-excluded),HBA,15,token_entropy,0.7533935803690304,0.004721353732753696
MolecuLA raw OLS (seed-excluded),HBA,16,selfies_len_tokens,0.9955321476233466,0.48052079207920795
MolecuLA raw OLS (seed-excluded),HBA,16,branch_token_count,0.9805514480239091,0.04482772277227724
MolecuLA raw OLS (seed-excluded),HBA,16,ring_token_count,0.8873217000161726,0.02952475247524753
MolecuLA raw OLS (seed-excluded),HBA,16,token_entropy,0.746320350359141,0.004118444667566962
MolecuLA raw OLS (seed-excluded),HBA,17,selfies_len_tokens,0.969898826565342,0.5790198019801981
MolecuLA raw OLS (seed-excluded),HBA,17,branch_token_count,0.7115621174215284,0.04471881188118812
MolecuLA raw OLS (seed-excluded),HBA,17,ring_token_count,0.6237538464114882,0.025770297029702974
MolecuLA raw OLS (seed-excluded),HBA,17,token_entropy,0.45484437695365837,0.002464303405489398
MolecuLA raw OLS (seed-excluded),HBA,18,selfies_len_tokens,0.9950291679140625,0.5034237623762376
MolecuLA raw OLS (seed-excluded),HBA,18,branch_token_count,0.9298827662176203,0.04095841584158416
MolecuLA raw OLS (seed-excluded),HBA,18,ring_token_count,0.9289253875776339,0.030843564356435645
MolecuLA raw OLS (seed-excluded),HBA,18,token_entropy,0.6953302069690562,0.00458850719137344
MolecuLA raw OLS (seed-excluded),HBA,19,selfies_len_tokens,0.9957908994294329,0.49595247524752484
MolecuLA raw OLS (seed-excluded),HBA,19,branch_token_count,0.983769793400051,0.0708079207920792
MolecuLA raw OLS (seed-excluded),HBA,19,ring_token_count,0.9366881247656978,0.04943762376237626
MolecuLA raw OLS (seed-excluded),HBA,19,token_entropy,0.7141870128053978,0.003931508546324373
MolecuLA raw OLS (seed-excluded),HBA,20,selfies_len_tokens,0.987785113346567,0.5330376237623763
MolecuLA raw OLS (seed-excluded),HBA,20,branch_token_count,0.8973821185515861,0.046885148514851496
MolecuLA raw OLS (seed-excluded),HBA,20,ring_token_count,0.6342648623861356,0.019031683168316837
MolecuLA raw OLS (seed-excluded),HBA,20,token_entropy,0.5987657028806082,0.0024304315262036456
MolecuLA raw OLS (seed-excluded),HBA,21,selfies_len_tokens,0.995740069007125,0.46266534653465347
MolecuLA raw OLS (seed-excluded),HBA,21,branch_token_count,0.8887411491938595,0.038976237623762386
MolecuLA raw OLS (seed-excluded),HBA,21,ring_token_count,0.8447243758599722,0.029942574257425747
MolecuLA raw OLS (seed-excluded),HBA,21,token_entropy,0.8394071721986782,0.003724753301202829
MolecuLA raw OLS (seed-excluded),HBA,22,selfies_len_tokens,0.9916181901870316,0.5225861386138614
MolecuLA raw OLS (seed-excluded),HBA,22,branch_token_count,0.9772108655521565,0.07327920792079208
MolecuLA raw OLS (seed-excluded),HBA,22,ring_token_count,0.8274989427097298,0.023263366336633666
MolecuLA raw OLS (seed-excluded),HBA,22,token_entropy,0.760598655241881,0.003228039390922002
MolecuLA raw OLS (seed-excluded),HBA,23,selfies_len_tokens,0.993785100087996,0.495219801980198
MolecuLA raw OLS (seed-excluded),HBA,23,branch_token_count,0.9185792000963968,0.0327920792079208
MolecuLA raw OLS (seed-excluded),HBA,23,ring_token_count,0.8208692745348761,0.021150495049504957
MolecuLA raw OLS (seed-excluded),HBA,23,token_entropy,0.8645949591263623,0.004582231623375747
MolecuLA raw OLS (seed-excluded),HBA,24,selfies_len_tokens,0.9949317228639531,0.4892990099009901
MolecuLA raw OLS (seed-excluded),HBA,24,branch_token_count,0.9652271226650639,0.037255445544554455
MolecuLA raw OLS (seed-excluded),HBA,24,ring_token_count,0.9564548844087233,0.02864752475247525
MolecuLA raw OLS (seed-excluded),HBA,24,token_entropy,0.8893725417111689,0.006109972895494892
MolecuLA raw OLS (seed-excluded),HBA,25,selfies_len_tokens,0.9929231204005761,0.4438316831683169
MolecuLA raw OLS (seed-excluded),HBA,25,branch_token_count,0.8552472452277289,0.03705148514851486
MolecuLA raw OLS (seed-excluded),HBA,25,ring_token_count,0.9279765126348338,0.029598019801980197
MolecuLA raw OLS (seed-excluded),HBA,25,token_entropy,0.7336853634234625,0.002963676238511647
MolecuLA raw OLS (seed-excluded),HBA,26,selfies_len_tokens,0.9953207357234681,0.3948356435643566
MolecuLA raw OLS (seed-excluded),HBA,26,branch_token_count,0.9761156995737135,0.048358415841584165
MolecuLA raw OLS (seed-excluded),HBA,26,ring_token_count,0.9457016053868833,0.02614257425742575
MolecuLA raw OLS (seed-excluded),HBA,26,token_entropy,0.904773938059266,0.004208467703292042
MolecuLA raw OLS (seed-excluded),HBA,27,selfies_len_tokens,0.9929938405912084,0.5161148514851486
MolecuLA raw OLS (seed-excluded),HBA,27,branch_token_count,0.9781482071211514,0.06843366336633665
MolecuLA raw OLS (seed-excluded),HBA,27,ring_token_count,0.8746006398072478,0.028548514851485147
MolecuLA raw OLS (seed-excluded),HBA,27,token_entropy,0.8388612718835576,0.005272640375034944
MolecuLA raw OLS (seed-excluded),HBA,28,selfies_len_tokens,0.9921685675833917,0.4976237623762376
MolecuLA raw OLS (seed-excluded),HBA,28,branch_token_count,0.9351603276812727,0.032178217821782186
MolecuLA raw OLS (seed-excluded),HBA,28,ring_token_count,0.9633950679686152,0.022083168316831686
MolecuLA raw OLS (seed-excluded),HBA,28,token_entropy,0.8550497346087316,0.007951579713555765
MolecuLA raw OLS (seed-excluded),HBA,29,selfies_len_tokens,0.9936614882615247,0.3961920792079209
MolecuLA raw OLS (seed-excluded),HBA,29,branch_token_count,0.9276106194372014,0.03622376237623763
MolecuLA raw OLS (seed-excluded),HBA,29,ring_token_count,0.9437358473073805,0.026738613861386144
MolecuLA raw OLS (seed-excluded),HBA,29,token_entropy,0.863498647455713,0.004690137241455108
MolecuLA raw OLS (seed-excluded),HBA,30,selfies_len_tokens,0.9939666013244765,0.46017425742574264
MolecuLA raw OLS (seed-excluded),HBA,30,branch_token_count,0.9824494967319977,0.06645940594059407
MolecuLA raw OLS (seed-excluded),HBA,30,ring_token_count,0.9429210085019921,0.03735049504950496
MolecuLA raw OLS (seed-excluded),HBA,30,token_entropy,0.9167358368230799,0.005682911767010814
MolecuLA raw OLS (seed-excluded),HBA,31,selfies_len_tokens,0.9961373355891091,0.42744950495049516
MolecuLA raw OLS (seed-excluded),HBA,31,branch_token_count,0.9701442060370469,0.07396831683168317
MolecuLA raw OLS (seed-excluded),HBA,31,ring_token_count,0.8449582166152917,0.014154455445544556
MolecuLA raw OLS (seed-excluded),HBA,31,token_entropy,0.8035820274675586,0.004376638741160951
MolecuLA raw OLS (seed-excluded),HBA,32,selfies_len_tokens,0.991188832878992,0.4384257425742576
MolecuLA raw OLS (seed-excluded),HBA,32,branch_token_count,0.9432187189426743,0.03830693069306931
MolecuLA raw OLS (seed-excluded),HBA,32,ring_token_count,0.8963294930505997,0.031174257425742577
MolecuLA raw OLS (seed-excluded),HBA,32,token_entropy,0.8320895097799251,0.0053419419806901725
MolecuLA raw OLS (seed-excluded),HBA,33,selfies_len_tokens,0.987227309523524,0.34440396039603965
MolecuLA raw OLS (seed-excluded),HBA,33,branch_token_count,0.9614803230498399,0.03863762376237625
MolecuLA raw OLS (seed-excluded),HBA,33,ring_token_count,0.8708634369981877,0.02397227722772278
MolecuLA raw OLS (seed-excluded),HBA,33,token_entropy,0.9065154109777551,0.005362569524425573
MolecuLA raw OLS (seed-excluded),HBA,34,selfies_len_tokens,0.9873251892594621,0.5347188118811882
MolecuLA raw OLS (seed-excluded),HBA,34,branch_token_count,0.9553205705595386,0.054762376237623776
MolecuLA raw OLS (seed-excluded),HBA,34,ring_token_count,0.8635682453421479,0.031512871287128714
MolecuLA raw OLS (seed-excluded),HBA,34,token_entropy,0.5867991827662266,0.003050323828188296
MolecuLA raw OLS (seed-excluded),HBA,35,selfies_len_tokens,0.995423479156123,0.4643485148514852
MolecuLA raw OLS (seed-excluded),HBA,35,branch_token_count,0.9501840203641747,0.04340396039603961
MolecuLA raw OLS (seed-excluded),HBA,35,ring_token_count,0.9273841431497805,0.036702970297029715
MolecuLA raw OLS (seed-excluded),HBA,35,token_entropy,0.7127925703165475,0.0038058430870938314
MolecuLA raw OLS (seed-excluded),HBA,36,selfies_len_tokens,0.9949315021131863,0.4766277227722773
MolecuLA raw OLS (seed-excluded),HBA,36,branch_token_count,0.8393545190072274,0.03442178217821783
MolecuLA raw OLS (seed-excluded),HBA,36,ring_token_count,0.8179425322100418,0.03337821782178218
MolecuLA raw OLS (seed-excluded),HBA,36,token_entropy,0.7010028759457225,0.004731971827530479
MolecuLA raw OLS (seed-excluded),HBA,37,selfies_len_tokens,0.9944683101329812,0.4912633663366337
MolecuLA raw OLS (seed-excluded),HBA,37,branch_token_count,0.9681425186882523,0.040582178217821785
MolecuLA raw OLS (seed-excluded),HBA,37,ring_token_count,0.9553695247157894,0.04531683168316831
MolecuLA raw OLS (seed-excluded),HBA,37,token_entropy,0.7409728278693485,0.0038867734166851404
MolecuLA raw OLS (seed-excluded),HBA,38,selfies_len_tokens,0.9965437203700754,0.4530297029702971
MolecuLA raw OLS (seed-excluded),HBA,38,branch_token_count,0.904085800654988,0.036910891089108916
MolecuLA raw OLS (seed-excluded),HBA,38,ring_token_count,0.9663940729316023,0.042556435643564365
MolecuLA raw OLS (seed-excluded),HBA,38,token_entropy,0.7945280852549114,0.004366526318250085
MolecuLA raw OLS (seed-excluded),HBA,39,selfies_len_tokens,0.991094998716586,0.40047920792079217
MolecuLA raw OLS (seed-excluded),HBA,39,branch_token_count,0.9746662534259536,0.05116435643564357
MolecuLA raw OLS (seed-excluded),HBA,39,ring_token_count,0.930953644324578,0.0185940594059406
MolecuLA raw OLS (seed-excluded),HBA,39,token_entropy,0.8928268502469343,0.004719094532622254
MolecuLA raw OLS (seed-excluded),HBA,40,selfies_len_tokens,0.9939697931660005,0.4596871287128713
MolecuLA raw OLS (seed-excluded),HBA,40,branch_token_count,0.9819811598078902,0.05833663366336635
MolecuLA raw OLS (seed-excluded),HBA,40,ring_token_count,0.9569127684016139,0.023748514851485155
MolecuLA raw OLS (seed-excluded),HBA,40,token_entropy,0.8831758227524843,0.004055568560223743
MolecuLA raw OLS (seed-excluded),HBA,41,selfies_len_tokens,0.9957787345330128,0.45560792079207935
MolecuLA raw OLS (seed-excluded),HBA,41,branch_token_count,0.9814857779448999,0.05164158415841586
MolecuLA raw OLS (seed-excluded),HBA,41,ring_token_count,0.9459596313888331,0.028106930693069312
MolecuLA raw OLS (seed-excluded),HBA,41,token_entropy,0.7733841614618822,0.0037147134343731227
MolecuLA raw OLS (seed-excluded),HBA,42,selfies_len_tokens,0.9947527798702749,0.460770297029703
MolecuLA raw OLS (seed-excluded),HBA,42,branch_token_count,0.9818218747818419,0.05913069306930693
MolecuLA raw OLS (seed-excluded),HBA,42,ring_token_count,0.8690298361015923,0.025409900990099016
MolecuLA raw OLS (seed-excluded),HBA,42,token_entropy,0.736481229275143,0.0043937936097478624
MolecuLA raw OLS (seed-excluded),HBA,43,selfies_len_tokens,0.9887062084022835,0.48485148514851495
MolecuLA raw OLS (seed-excluded),HBA,43,branch_token_count,0.9635077402666306,0.047110891089108924
MolecuLA raw OLS (seed-excluded),HBA,43,ring_token_count,0.9131306612702508,0.01825940594059406
MolecuLA raw OLS (seed-excluded),HBA,43,token_entropy,0.69077717080644,0.004420765704793256
MolecuLA raw OLS (seed-excluded),HBA,44,selfies_len_tokens,0.9935302288168204,0.45922178217821785
MolecuLA raw OLS (seed-excluded),HBA,44,branch_token_count,0.7068460171761238,0.048352475247524764
MolecuLA raw OLS (seed-excluded),HBA,44,ring_token_count,0.5952707696132972,0.01155445544554456
MolecuLA raw OLS (seed-excluded),HBA,44,token_entropy,0.7255434952563324,0.0026103207318196194
MolecuLA raw OLS (seed-excluded),HBA,45,selfies_len_tokens,0.9942590180606509,0.5079128712871287
MolecuLA raw OLS (seed-excluded),HBA,45,branch_token_count,0.8912621892652572,0.03625544554455446
MolecuLA raw OLS (seed-excluded),HBA,45,ring_token_count,0.8788259226520156,0.03224158415841585
MolecuLA raw OLS (seed-excluded),HBA,45,token_entropy,0.6809443391560059,0.00438132657712679
MolecuLA raw OLS (seed-excluded),HBA,46,selfies_len_tokens,0.9944772706520584,0.504580198019802
MolecuLA raw OLS (seed-excluded),HBA,46,branch_token_count,0.9803383052985819,0.0700990099009901
MolecuLA raw OLS (seed-excluded),HBA,46,ring_token_count,0.9475513466428022,0.02665148514851486
MolecuLA raw OLS (seed-excluded),HBA,46,token_entropy,0.8719855432005709,0.004142393972964416
MolecuLA raw OLS (seed-excluded),HBA,47,selfies_len_tokens,0.9941474215809458,0.5017108910891089
MolecuLA raw OLS (seed-excluded),HBA,47,branch_token_count,0.9379049287489367,0.05711881188118813
MolecuLA raw OLS (seed-excluded),HBA,47,ring_token_count,0.8499803992524272,0.026233663366336635
MolecuLA raw OLS (seed-excluded),HBA,47,token_entropy,0.6387511556357839,0.0033609211809552844
MolecuLA raw OLS (seed-excluded),HBA,48,selfies_len_tokens,0.9947030375508565,0.4581207920792079
MolecuLA raw OLS (seed-excluded),HBA,48,branch_token_count,0.8660927840859831,0.030857425742574256
MolecuLA raw OLS (seed-excluded),HBA,48,ring_token_count,0.9568685451653486,0.03621782178217822
MolecuLA raw OLS (seed-excluded),HBA,48,token_entropy,0.8719703114846308,0.005725925316585018
MolecuLA raw OLS (seed-excluded),HBA,49,selfies_len_tokens,0.9958721573917136,0.49126336633663364
MolecuLA raw OLS (seed-excluded),HBA,49,branch_token_count,0.9870619791515409,0.039491089108910894
MolecuLA raw OLS (seed-excluded),HBA,49,ring_token_count,0.9440079732336852,0.03974653465346535
MolecuLA raw OLS (seed-excluded),HBA,49,token_entropy,0.8273279435209189,0.004628853447314575
MolecuLA raw OLS (seed-excluded),TPSA,0,selfies_len_tokens,0.9861679626956967,0.3058752475247525
MolecuLA raw OLS (seed-excluded),TPSA,0,branch_token_count,0.984470458046281,0.05700396039603961
MolecuLA raw OLS (seed-excluded),TPSA,0,ring_token_count,0.7291153019796125,0.006881188118811881
MolecuLA raw OLS (seed-excluded),TPSA,0,token_entropy,0.8608276008895834,0.004626060874745965
MolecuLA raw OLS (seed-excluded),TPSA,1,selfies_len_tokens,0.9903946913052607,0.2701663366336634
MolecuLA raw OLS (seed-excluded),TPSA,1,branch_token_count,0.9609812979985591,0.04185346534653466
MolecuLA raw OLS (seed-excluded),TPSA,1,ring_token_count,0.2728692107166449,0.0028950495049504953
MolecuLA raw OLS (seed-excluded),TPSA,1,token_entropy,0.90808166003931,0.005548872538226713
MolecuLA raw OLS (seed-excluded),TPSA,2,selfies_len_tokens,0.9415109982384188,0.21001584158415845
MolecuLA raw OLS (seed-excluded),TPSA,2,branch_token_count,0.9661696076857453,0.04421980198019803
MolecuLA raw OLS (seed-excluded),TPSA,2,ring_token_count,0.8253414291291437,0.0066039603960396055
MolecuLA raw OLS (seed-excluded),TPSA,2,token_entropy,0.98019356883602,0.0061963374976268465
MolecuLA raw OLS (seed-excluded),TPSA,3,selfies_len_tokens,0.9880791553888432,0.39330099009901004
MolecuLA raw OLS (seed-excluded),TPSA,3,branch_token_count,0.9901907957807173,0.09690891089108915
MolecuLA raw OLS (seed-excluded),TPSA,3,ring_token_count,-0.7467054454652888,-0.009415841584158417
MolecuLA raw OLS (seed-excluded),TPSA,3,token_entropy,0.7602671789849272,0.0037988888063115616
MolecuLA raw OLS (seed-excluded),TPSA,4,selfies_len_tokens,0.9939987451658857,0.37663960396039614
MolecuLA raw OLS (seed-excluded),TPSA,4,branch_token_count,0.979160464648011,0.05426930693069308
MolecuLA raw OLS (seed-excluded),TPSA,4,ring_token_count,-0.12110379927302664,-0.002693069306930693
MolecuLA raw OLS (seed-excluded),TPSA,4,token_entropy,0.8367123080085919,0.004462003716592979
MolecuLA raw OLS (seed-excluded),TPSA,5,selfies_len_tokens,0.9308951511232656,0.39870495049504956
MolecuLA raw OLS (seed-excluded),TPSA,5,branch_token_count,0.9765128843821202,0.06175643564356436
MolecuLA raw OLS (seed-excluded),TPSA,5,ring_token_count,0.2738975608858337,0.005051485148514855
MolecuLA raw OLS (seed-excluded),TPSA,5,token_entropy,0.7190623563460256,0.0042526064135835545
MolecuLA raw OLS (seed-excluded),TPSA,6,selfies_len_tokens,0.9731212320595454,0.3414693069306931
MolecuLA raw OLS (seed-excluded),TPSA,6,branch_token_count,0.9367730689392803,0.032516831683168324
MolecuLA raw OLS (seed-excluded),TPSA,6,ring_token_count,-0.0449720298639198,0.00030495049504950845
MolecuLA raw OLS (seed-excluded),TPSA,6,token_entropy,0.7604870755347831,0.003724782375498679
MolecuLA raw OLS (seed-excluded),TPSA,7,selfies_len_tokens,0.9827537724582733,0.21662178217821784
MolecuLA raw OLS (seed-excluded),TPSA,7,branch_token_count,0.9707459022808309,0.047338613861386145
MolecuLA raw OLS (seed-excluded),TPSA,7,ring_token_count,0.8465793085967337,0.0093980198019802
MolecuLA raw OLS (seed-excluded),TPSA,7,token_entropy,0.959988645987954,0.006197780566213963
MolecuLA raw OLS (seed-excluded),TPSA,8,selfies_len_tokens,0.772638427943127,0.21052475247524755
MolecuLA raw OLS (seed-excluded),TPSA,8,branch_token_count,0.9885337015027409,0.057354455445544565
MolecuLA raw OLS (seed-excluded),TPSA,8,ring_token_count,-0.09984628353954877,-0.0017445544554455447
MolecuLA raw OLS (seed-excluded),TPSA,8,token_entropy,0.856727142896968,0.005285048919687484
MolecuLA raw OLS (seed-excluded),TPSA,9,selfies_len_tokens,0.9815563119400981,0.2854970297029703
MolecuLA raw OLS (seed-excluded),TPSA,9,branch_token_count,0.9534867335314188,0.05730891089108912
MolecuLA raw OLS (seed-excluded),TPSA,9,ring_token_count,0.3268257842630879,0.002506930693069307
MolecuLA raw OLS (seed-excluded),TPSA,9,token_entropy,0.8796705708397554,0.006689896457448555
MolecuLA raw OLS (seed-excluded),TPSA,10,selfies_len_tokens,0.977893346359952,0.334429702970297
MolecuLA raw OLS (seed-excluded),TPSA,10,branch_token_count,0.9875651204027289,0.0625940594059406
MolecuLA raw OLS (seed-excluded),TPSA,10,ring_token_count,-0.7497683257554056,-0.011413861386138613
MolecuLA raw OLS (seed-excluded),TPSA,10,token_entropy,0.7258203110927315,0.003992632656956102
